group,names,scores,logfoldchanges,pvals,pvals_adj
0,CTD-2012K14.6,0.12822059,-0.7045201,0.897974412813029,0.9988940178037506
0,RP11-370I10.12,0.1281943,-0.6212962,0.8979952096699622,0.9988940178037506
0,CAND2,0.12682271,-0.59772074,0.899080725526342,0.9988940178037506
0,PCSK4,0.1213626,-0.5667629,0.9034038426007139,0.9988940178037506
0,RP11-119D9.1,0.11858305,-0.5129803,0.9056056901632096,0.9988940178037506
0,RP11-430G17.3,0.11592877,-0.58985525,0.9077089972607513,0.9988940178037506
0,GDF11,0.11161827,,0.9111260839580932,0.9988940178037506
0,HSPA1L,0.11095121,-0.97597027,0.9116550409331635,0.9988940178037506
0,RP11-572O17.1,0.107699186,-0.47702456,0.9142343179781086,0.9988940178037506
0,AC104820.2,0.10720601,,0.9146255465039583,0.9988940178037506
0,EPHB4,0.10492971,-0.44713658,0.9164315855939527,0.9988940178037506
0,RP11-44N21.1,0.098176844,-0.46526408,0.9217918711104599,0.9988940178037506
0,BBOF1,0.098098,-0.41583824,0.9218544743641102,0.9988940178037506
0,CBX7,0.095770255,,0.923703040857976,0.9988940178037506
0,ANKRD16,0.09082848,-0.848087,0.9276288797176877,0.9988940178037506
0,KRT18,0.0907653,-0.9347452,0.9276790859224425,0.9988940178037506
