group,names,scores,logfoldchanges,pvals,pvals_adj
0,SERINC4,-0.21249433,0.6484711,0.831721403605608,0.9998016979469584
0,C17orf77,-0.19817562,0.6470738,0.8429076544921386,0.9998016979469584
0,ADGRE3,-0.21496111,0.64568853,0.8297976421919244,0.9998016979469584
0,EN2,-0.19817562,0.6434866,0.8429076544921386,0.9998016979469584
0,IL19,-0.19003142,0.6409625,0.8492845054732154,0.9998016979469584
0,RP11-879F14.1,-0.1954609,0.636626,0.8450321489037207,0.9998016979469584
0,CCER2,-0.19842416,0.6337324,0.8427132132594131,0.9998016979469584
0,AADAC,-0.19003142,0.63184226,0.8492845054732154,0.9998016979469584
0,AC005754.8,-0.19003142,0.6308587,0.8492845054732154,0.9998016979469584
0,RP11-173M1.4,-0.18731669,0.62988955,0.8514123374565786,0.9998016979469584
0,IGHV1OR15-2,-0.1954609,0.62813604,0.8450321489037207,0.9998016979469584
0,RP4-545C24.1,-0.22877267,0.6265692,0.8190456043707686,0.9998016979469584
0,AC008697.1,-0.20435071,0.6194879,0.8380794507956324,0.9998016979469584
0,MMP24,-0.20163481,0.61919326,0.8402022315722384,0.9998016979469584
0,SLN,-0.19027957,0.6163334,0.8490900595281822,0.9998016979469584
0,TNR,-0.18731669,0.61619985,0.8514123374565786,0.9998016979469584
0,SOHLH2,-0.18460196,0.6154695,0.8535412517491527,0.9998016979469584
0,HEATR4,-0.18756522,0.61419857,0.8512174885655914,0.9998016979469584
0,CMB9-22P13.2,-0.18460196,0.6093029,0.8535412517491527,0.9998016979469584
0,IL24,-0.22852376,0.60715055,0.8192390906503599,0.9998016979469584
0,RP11-90P5.2,-0.18756503,0.6056149,0.8512176401954397,0.9998016979469584
0,KLRF2,-0.18460196,0.6048575,0.8535412517491527,0.9998016979469584
0,IGHV3-38,-0.19027996,0.60468805,0.8490897564239743,0.9998016979469584
0,ANGPTL7,-0.17917249,0.5976396,0.8578022666504412,0.9998016979469584
0,RP11-386I14.4,-1.79773,0.596003,0.07221981601159509,0.17318900722205058
0,C3orf36,-0.17917249,0.59479696,0.8578022666504412,0.9998016979469584
0,PSG4,-0.17645775,0.59292746,0.8599343368954177,0.9998016979469584
