source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,T cells (naive/memory),CXCL13,CXCR5,0.100553684,0.0,-0.0022323695,0.11674701049366144,1.006160913562511,0.22837542,,0.023013004637142995,
Macrophages,T cells (naive/memory),CXCL8,CD79A,0.36827573,0.0,0.057351567,0.37191998743059246,1.7864880753985801,0.7180171,1.0435532,0.007070387620923245,
Macrophages,T cells (naive/memory),FN1,CD79A,0.46185118,0.0,0.17863531,0.46186302735165125,1.7981690994412771,1.6096396,1.0242208,0.007070387620923245,
Macrophages,T cells (naive/memory),HLA-DQA1,LAG3,0.08457015,0.0,-0.011223567,0.08460448393230499,0.05567254422238954,0.46481735,,0.03718366456394365,
Macrophages,T cells (naive/memory),HLA-DRB1,LAG3,0.11036995,0.0,-0.013854464,0.11039808669428802,-0.0010100432209780297,0.46973303,,0.044709409734468394,
Macrophages,T cells (naive/memory),HLA-DRB5,LAG3,0.05372241,0.0,-0.008077914,0.05374879175736238,0.22233106879513898,0.3970849,,0.020135848992000178,
Macrophages,T cells (naive/memory),LGALS3,LAG3,0.07819115,0.0,-0.010573078,0.07821086430987848,0.16526813024019715,0.6639603,,0.025403988871652454,
Macrophages,T cells (resting),APOE,LRP8,0.11291138,0.0,-0.012889043,0.11642355160590076,0.05441724164852213,0.26827073,,0.037494065646128526,
Macrophages,T cells (resting),CCL21,CCR7,0.046805285,0.0,-0.0033936128,0.04815708462359142,0.10551847676175752,0.2100604,,0.03173540668891133,
Macrophages,T cells (resting),HLA-DPA1,LAG3,0.124382064,0.0,-0.004360544,0.12443935624483128,0.27054081646512884,0.14996141,,0.0478691823996825,
Macrophages,T cells (resting),HLA-DPB1,LAG3,0.12017566,0.0,-0.00422222,0.12022317760557423,0.26314843187637443,0.15678038,,0.04365298196775681,
Macrophages,T cells (resting),HLA-DQA1,LAG3,0.101842485,0.0,-0.0036193486,0.10189950299616396,0.3855189418398719,0.14989318,,0.0481189884313564,
