source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,CD8/Effector T cells,HLA-B,CD8A,2.342143,0.0,4.567857,0.1480841021907543,0.9250721107646618,0.10565859,0.9618138,0.8380689987561165,0.040014233622032325
NK/Cytotoxic T cells,Macrophages,HLA-A,APLP2,2.337331,0.0,3.4969833,0.6910832536003163,1.102797426157256,0.1095153,0.95659375,0.14745865688723028,0.041154025571313826
T cells,Monocytes/DC,RPS19,C5AR1,2.3342228,0.0,3.7694242,1.253596419885469,1.824988749063162,0.19244474,0.9581249,0.05385478109184943,0.0423089807045637
Monocytes/DC,Monocytes/DC,GNAI2,FPR1,2.3245597,0.0,4.937275,3.1538535176530766,3.19974813008698,0.24153033,0.9632166,0.014209813327468426,0.04347908158339749
Macrophages,Macrophages,PSEN1,NCSTN,0.24441034,0.0,0.058595695,0.27845243382898976,0.3559373343419048,0.13541989,0.7404439,0.6237486534701397,0.04429061927207078
CD8/Effector T cells,CD8/Effector T cells,HLA-A,CD8A,2.31026,0.0,4.4795957,0.43627112853066463,1.434110024347148,0.1259794,0.96145386,0.1461317032784649,0.04707984003437719
T cells,CD8/Effector T cells,HLA-B,CD3D,2.3070745,0.123,3.4756863,0.008267377081357247,0.09649591616533071,0.07105953,0.95646673,1.0,0.04831013139414841
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-A,CD8B,2.2999744,0.0,3.2175908,0.561435982366485,1.5745006070660066,0.17883594,0.9548318,0.0608091287685881,0.05209065191015576
CD8/Effector T cells,Macrophages,TGFB1,LPP,0.24713133,0.0,0.060974848,0.1047409304839725,0.17857956633491612,0.053192113,0.74425006,1.0,0.05309610175603077
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-C,CD8B,2.2817285,0.0,3.1861923,0.6752631495902316,1.7721976575246667,0.20008332,0.9546198,0.05385478109184943,0.05468535152755559
T cells,T cells,HLA-B,CD3D,2.2719223,0.816,3.217944,-0.0182896679863497,0.05447713126003495,0.06579006,0.9548341,1.0,0.05600490667025357
Monocytes/DC,T cells,S100A8,CD69,2.2671418,0.0,3.257764,3.1124283385794445,3.2229766647654436,0.26063022,0.95509857,0.012059413075389123,0.05733920559173808
T cells,CD8/Effector T cells,HLA-B,CD8B,2.2632565,0.0,3.1544049,0.25868234050462025,1.0892350412473182,0.1442026,0.95440215,0.47083758844313695,0.05868822333855561
Monocytes/DC,CD8/Effector T cells,HLA-C,CD8B,2.2527344,0.0,3.1362975,0.657208988431941,1.7077612968580842,0.19695005,0.95427674,0.05385478109184943,0.0600519354007352
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-E,CD8A,2.243819,0.0,4.295669,0.5937019344074622,1.7050443588900064,0.14629926,0.9606694,0.05385478109184943,0.061430286396376044
Macrophages,T cells,ADAM10,TSPAN14,0.25559437,0.561,0.06346851,0.00031625283543139024,-0.1513938446235084,0.031142665,0.74804604,1.0,0.061884078319221755
Monocytes/DC,Macrophages,TNFSF13B,HLA-DPB1,2.2275426,0.0,3.0165987,1.7799044059013567,3.5779893503040245,0.47738916,0.9534202,0.0024709457872279543,0.06423080714658397
Monocytes/DC,CD8/Effector T cells,S100A8,ITGB2,2.2093596,0.0,2.837219,3.0644548763885653,3.113642211306244,0.1267518,0.95203984,0.017753282385159188,0.06708950688721141
Monocytes/DC,NK/Cytotoxic T cells,S100A8,CD69,2.2043083,0.0,2.8004532,3.0668132935367365,3.009043378704874,0.22404407,0.9517412,0.029033358765169655,0.0700060958229165
